date,etf_close,etf_amount,etf_turnover,etf_amplitude,etf_change_pct,pe_1,pe_2,dividend_yield_1,dividend_yield_2,source_error_count
2024-09-06,0.777,230238337.322,2.8,1.77,-1.52,,,,,0.0
2024-09-09,0.774,215160250.338,2.64,1.93,-0.39,,,,,0.0
2024-09-10,0.781,280791123.625,3.46,2.58,0.9,,,,,0.0
2024-09-11,0.779,191056652.6,2.34,0.9,-0.26,,,,,0.0
2024-09-12,0.768,243226227.692,2.99,2.31,-1.41,,,,,0.0
2024-09-13,0.759,217458271.204,2.71,2.08,-1.17,,,,,0.0
2024-09-18,0.751,200478068.565,2.54,2.24,-1.05,,,,,0.0
2024-09-19,0.761,278121274.8,3.49,2.8,1.33,,,,,0.0
2024-09-20,0.755,260255823.637,3.3,2.23,-0.79,,,,,0.0
2024-09-23,0.747,228375438.18,2.89,1.99,-1.06,,,,,0.0
2024-09-24,0.775,489869438.7,6.14,4.42,3.75,,,,,0.0
2024-09-25,0.782,581339437.192,7.0,2.97,0.9,,,,,0.0
2024-09-26,0.816,608249793.962,7.3,5.12,4.35,,,,,0.0
2024-09-27,0.884,1051690138.381,11.71,7.6,8.33,,,,,0.0
2024-09-30,0.972,1341382047.686,13.47,6.79,9.95,,,,,0.0
2024-10-08,1.069,536697727.168,4.79,0.0,9.98,,,,,0.0
2024-10-09,1.176,5573755142.763,45.54,9.07,10.01,,,,,0.0
2024-10-10,1.13,2645122672.408,21.81,10.03,-3.91,,,,,0.0
2024-10-11,1.056,1702674055.904,15.11,6.64,-6.55,,,,,0.0
2024-10-14,1.095,1572998081.099,14.05,6.72,3.69,,,,,0.0
2024-10-15,1.076,1333927907.799,11.57,4.93,-1.74,,,,,0.0
2024-10-16,1.048,1103716439.893,10.01,3.35,-2.6,,,,,0.0
2024-10-17,1.052,963735919.996,8.63,2.96,0.38,,,,,0.0
2024-10-18,1.157,1898129709.394,16.27,10.36,9.98,,,,,0.0
2024-10-21,1.208,3876830692.453,30.05,7.87,4.41,,,,,0.0
2024-10-22,1.19,2449343154.49,19.56,4.39,-1.49,,,,,0.0
2024-10-23,1.173,1385959878.222,11.19,2.52,-1.43,,,,,0.0
2024-10-24,1.171,1171624327.246,9.53,2.47,-0.17,,,,,0.0
2024-10-25,1.179,1228485067.446,9.94,3.93,0.68,,,,,0.0
2024-10-28,1.179,801102163.339,6.51,1.53,0.0,,,,,0.0
2024-10-29,1.179,1440926017.227,11.5,3.73,0.0,,,,,0.0
2024-10-30,1.161,1526510512.154,12.46,3.22,-1.53,,,,,0.0
2024-10-31,1.186,1925843986.484,15.6,4.91,2.15,,,,,0.0
2024-11-01,1.143,1059863128.626,8.69,3.54,-3.63,,,,,0.0
2024-11-04,1.162,696165338.1,5.75,2.27,1.66,,,,,0.0
2024-11-05,1.22,1600316562.636,12.67,5.77,4.99,,,,,0.0
2024-11-06,1.233,1750183563.153,13.51,3.93,1.07,,,,,0.0
2024-11-07,1.273,1792892036.562,13.68,5.52,3.24,,,,,0.0
2024-11-08,1.274,1803983430.401,13.2,5.26,0.08,,,,,0.0
2024-11-11,1.355,2290109425.237,16.46,5.81,6.36,,,,,0.0
2024-11-12,1.319,2176877783.822,15.59,4.21,-2.66,,,,,0.0
2024-11-13,1.323,1365055564.98,9.93,2.58,0.3,,,,,0.0
2024-11-14,1.277,1175568774.643,8.61,4.08,-3.48,,,,,0.0
2024-11-15,1.221,1226343930.5,9.34,4.86,-4.39,,,,,0.0
2024-11-18,1.192,1104810546.154,8.7,4.42,-2.38,,,,,0.0
2024-11-19,1.232,1191485632.342,9.41,4.53,3.36,,,,,0.0
2024-11-20,1.227,1010825466.678,7.88,2.03,-0.41,,,,,0.0
2024-11-21,1.235,1173757191.4,9.06,2.53,0.65,,,,,0.0
2024-11-22,1.18,993654426.278,7.8,5.59,-4.45,,,,,0.0
2024-11-25,1.161,879267890.044,7.23,4.15,-1.61,,,,,0.0
2024-11-26,1.152,699389255.1,5.75,1.89,-0.78,,,,,0.0
2024-11-27,1.192,1180292890.514,9.65,5.03,3.47,,,,,0.0
2024-11-28,1.188,735483460.044,5.85,2.77,-0.34,,,,,0.0
2024-11-29,1.213,915510284.243,7.24,5.13,2.1,,,,,0.0
2024-12-02,1.219,966416072.82,7.57,2.31,0.49,,,,,0.0
2024-12-03,1.201,915861075.9,7.23,3.04,-1.48,,,,,0.0
2024-12-04,1.203,1101536833.666,8.6,3.33,0.17,,,,,0.0
2024-12-05,1.199,543283772.7,4.32,1.25,-0.33,,,,,0.0
2024-12-06,1.214,755232130.643,5.95,2.92,1.25,,,,,0.0
2024-12-09,1.193,695062278.3,5.53,2.39,-1.73,,,,,0.0
2024-12-10,1.201,1045166513.354,8.14,4.36,0.67,,,,,0.0
2024-12-11,1.193,713851466.065,5.69,1.5,-0.67,,,,,0.0
2024-12-12,1.204,645972524.701,5.15,1.59,0.92,,,,,0.0
2024-12-13,1.185,1044458515.395,8.35,1.83,-1.58,,,,,0.0
2024-12-16,1.167,624819567.761,5.07,2.36,-1.52,,,,,0.0
2024-12-17,1.16,515630784.68,4.22,1.54,-0.6,,,,,0.0
2024-12-18,1.192,910517310.419,7.36,3.1,2.76,,,,,0.0
2024-12-19,1.218,1035842963.585,8.19,4.53,2.18,,,,,0.0
2024-12-20,1.253,1527158191.507,11.68,5.42,2.87,,,,,0.0
2024-12-23,1.239,1581358910.989,12.02,3.35,-1.12,,,,,0.0
2024-12-24,1.255,873436844.156,6.71,3.31,1.29,,,,,0.0
2024-12-25,1.261,861885485.34,6.49,1.99,0.48,,,,,0.0
2024-12-26,1.281,917389357.523,6.87,2.7,1.59,,,,,0.0
2024-12-27,1.271,1133797660.164,8.41,2.97,-0.78,,,,,0.0
2024-12-30,1.276,844350518.806,6.3,2.52,0.39,,,,,0.0
2024-12-31,1.226,751234654.368,5.74,4.23,-3.92,,,,,0.0
2025-01-02,1.17,998450627.3,8.03,5.55,-4.57,,,,,0.0
2025-01-03,1.147,806511530.241,6.63,2.65,-1.97,,,,,0.0
2025-01-06,1.141,595882746.575,4.97,2.62,-0.52,,,,,0.0
2025-01-07,1.193,863024740.626,7.05,4.56,4.56,,,,,0.0
2025-01-08,1.195,865656953.4,6.96,4.53,0.17,,,,,0.0
2025-01-09,1.198,562608256.535,4.46,2.18,0.25,,,,,0.0
2025-01-10,1.195,986070388.425,7.73,3.51,-0.25,,,,,0.0
2025-01-13,1.186,664217481.789,5.37,1.67,-0.75,,,,,0.0
2025-01-14,1.229,861357963.0,6.79,4.89,3.63,,,,,0.0
2025-01-15,1.225,641857623.8,4.98,2.44,-0.33,,,,,0.0
2025-01-16,1.195,968991034.6,7.61,4.65,-2.45,,,,,0.0
2025-01-17,1.22,914182930.074,7.19,4.35,2.09,,,,,0.0
2025-01-20,1.219,669545082.846,5.23,1.72,-0.08,,,,,0.0
2025-01-21,1.23,712145639.429,5.54,2.38,0.9,,,,,0.0
2025-01-22,1.226,653090270.68,5.07,1.46,-0.33,,,,,0.0
2025-01-23,1.209,848666257.294,6.56,3.83,-1.39,,,,,0.0
2025-01-24,1.216,517241776.42,4.06,1.49,0.58,,,,,0.0
2025-01-27,1.181,603006071.003,4.82,2.71,-2.88,,,,,0.0
2025-02-05,1.22,856867388.1,6.71,1.78,3.3,,,,,0.0
2025-02-06,1.266,1073738481.146,8.2,5.08,3.77,,,,,0.0
2025-02-07,1.273,1255414490.119,9.38,3.87,0.55,,,,,0.0
2025-02-10,1.288,1169236884.186,8.72,1.49,1.18,,,,,0.0
2025-02-11,1.274,810535709.3,6.07,2.02,-1.09,,,,,0.0
2025-02-12,1.313,1183178370.995,8.74,3.38,3.06,,,,,0.0
2025-02-13,1.276,1123071351.732,8.27,2.89,-2.82,,,,,0.0
2025-02-14,1.276,789622407.148,5.93,1.88,0.0,,,,,0.0
2025-02-17,1.297,942485269.775,6.96,2.04,1.65,,,,,0.0
2025-02-18,1.269,812356289.644,6.0,3.24,-2.16,,,,,0.0
2025-02-19,1.318,1191339106.843,8.72,4.02,3.86,,,,,0.0
2025-02-20,1.309,811912792.002,5.89,1.75,-0.68,,,,,0.0
2025-02-21,1.385,1579324110.141,11.06,6.19,5.81,,,,,0.0
2025-02-24,1.39,1460330490.543,10.0,2.74,0.36,,,,,0.0
2025-02-25,1.381,1247275008.662,8.59,3.81,-0.65,,,,,0.0
2025-02-26,1.405,1117054808.125,7.65,3.48,1.74,,,,,0.0
2025-02-27,1.394,1085504027.54,7.45,3.63,-0.78,,,,,0.0
2025-02-28,1.328,1298406418.107,9.14,4.73,-4.73,,,,,0.0
2025-03-03,1.305,852120452.164,6.18,3.01,-1.73,,,,,0.0
2025-03-04,1.33,1090493026.8,7.92,4.9,1.92,,,,,0.0
2025-03-05,1.335,617263266.2,4.41,2.18,0.38,,,,,0.0
2025-03-06,1.379,1006649210.367,6.97,2.7,3.3,,,,,0.0
2025-03-07,1.358,842338267.239,5.89,1.96,-1.52,,,,,0.0
2025-03-10,1.357,701354501.069,4.95,1.99,-0.07,,,,,0.0
2025-03-11,1.346,804402212.2,5.72,1.69,-0.81,,,,,0.0
2025-03-12,1.342,671826500.848,4.73,1.63,-0.3,,,,,0.0
2025-03-13,1.302,950633821.084,6.9,3.5,-2.98,,,,,0.0
2025-03-14,1.328,805959885.153,5.83,2.23,2.0,,,,,0.0
2025-03-17,1.319,780219913.5,5.63,1.58,-0.68,,,,,0.0
2025-03-18,1.326,818303511.7,5.86,1.67,0.53,,,,,0.0
2025-03-19,1.308,588490820.516,4.27,1.81,-1.36,,,,,0.0
2025-03-20,1.296,572324286.785,4.19,1.22,-0.92,,,,,0.0
2025-03-21,1.263,840821733.84,6.29,3.16,-2.55,,,,,0.0
2025-03-24,1.273,700700395.692,5.28,1.98,0.79,,,,,0.0
2025-03-25,1.251,598023234.564,4.53,2.2,-1.73,,,,,0.0
2025-03-26,1.247,470460523.6,3.58,1.28,-0.32,,,,,0.0
2025-03-27,1.254,531966782.461,4.04,2.65,0.56,,,,,0.0
2025-03-28,1.237,450602222.954,3.45,1.75,-1.36,,,,,0.0
2025-03-31,1.233,540447288.4,4.19,2.18,-0.32,,,,,0.0
2025-04-01,1.237,437068318.139,3.36,1.22,0.32,,,,,0.0
2025-04-02,1.235,328441337.1,2.53,1.13,-0.16,,,,,0.0
2025-04-03,1.237,468283485.866,3.6,2.51,0.16,,,,,0.0
2025-04-07,1.125,1197563184.324,9.88,7.03,-9.05,,,,,0.0
2025-04-08,1.129,926134849.001,7.79,3.91,0.36,,,,,0.0
2025-04-09,1.189,1465780860.06,11.9,9.48,5.31,,,,,0.0
2025-04-10,1.199,782937082.396,6.18,2.44,0.84,,,,,0.0
2025-04-11,1.25,1175041740.607,9.04,6.51,4.25,,,,,0.0
2025-04-14,1.249,698069978.07,5.33,2.4,-0.08,,,,,0.0
2025-04-15,1.231,488112530.399,3.78,1.76,-1.44,,,,,0.0
2025-04-16,1.247,603194410.9,4.64,1.95,1.3,,,,,0.0
2025-04-17,1.25,467933363.5,3.56,2.09,0.24,,,,,0.0
2025-04-18,1.24,382644746.79,2.95,1.2,-0.8,,,,,0.0
2025-04-21,1.252,323061644.712,2.46,1.29,0.97,,,,,0.0
2025-04-22,1.25,413094794.968,3.14,1.12,-0.16,,,,,0.0
2025-04-23,1.246,459251808.725,3.51,1.36,-0.32,,,,,0.0
2025-04-24,1.232,403477099.27,3.11,1.61,-1.12,,,,,0.0
2025-04-25,1.23,463778953.65,3.6,1.46,-0.16,,,,,0.0
2025-04-28,1.235,413104458.991,3.19,1.22,0.41,,,,,0.0
2025-04-29,1.246,365838876.845,2.82,1.86,0.89,,,,,0.0
2025-04-30,1.256,416601919.4,3.16,1.44,0.8,,,,,0.0
2025-05-06,1.275,421583291.0,3.17,1.43,1.51,,,,,0.0
2025-05-07,1.273,561054397.128,4.19,2.67,-0.16,,,,,0.0
2025-05-08,1.265,405410446.044,3.06,0.79,-0.63,,,,,0.0
2025-05-09,1.239,443500318.636,3.4,1.82,-2.06,,,,,0.0
2025-05-12,1.244,410329073.058,3.15,1.21,0.4,,,,,0.0
2025-05-13,1.238,389027872.7,2.98,1.53,-0.48,,,,,0.0
2025-05-14,1.244,499046751.882,3.83,1.53,0.48,,,,,0.0
2025-05-15,1.219,419051827.0,3.25,2.09,-2.01,,,,,0.0
2025-05-16,1.212,346895412.7,2.72,0.98,-0.57,,,,,0.0
2025-05-19,1.22,291311066.5,2.29,1.49,0.66,,,,,0.0
2025-05-20,1.224,243999678.659,1.9,1.07,0.33,,,,,0.0
2025-05-21,1.211,357835142.038,2.81,1.31,-1.06,,,,,0.0
2025-05-22,1.208,331754008.0,2.61,1.32,-0.25,,,,,0.0
2025-05-23,1.192,426772936.5,3.38,1.74,-1.32,,,,,0.0
2025-05-26,1.203,635508599.383,5.05,0.92,0.92,,,,,0.0
2025-05-27,1.182,410267567.62,3.29,1.33,-1.75,,,,,0.0
2025-05-28,1.171,259989596.6,2.11,1.35,-0.93,,,,,0.0
2025-05-29,1.193,439783421.442,3.54,1.71,1.88,,,,,0.0
2025-05-30,1.176,336948734.8,2.73,1.42,-1.42,,,,,0.0
2025-06-03,1.183,298612206.396,2.4,1.79,0.6,,,,,0.0
2025-06-04,1.19,263189044.0,2.11,1.01,0.59,,,,,0.0
2025-06-05,1.208,393051652.527,3.12,1.68,1.51,,,,,0.0
2025-06-06,1.21,313453262.136,2.47,1.16,0.17,,,,,0.0
2025-06-09,1.208,382685546.915,3.02,0.83,-0.17,,,,,0.0
2025-06-10,1.184,512838538.284,4.1,2.9,-1.99,,,,,0.0
2025-06-11,1.181,365820677.192,2.94,1.1,-0.25,,,,,0.0
2025-06-12,1.172,323372861.5,2.63,0.85,-0.76,,,,,0.0
2025-06-13,1.172,471626678.616,3.84,1.11,0.0,,,,,0.0
2025-06-16,1.174,256860867.562,2.09,1.37,0.17,,,,,0.0
2025-06-17,1.168,258398168.11,2.11,1.28,-0.51,,,,,0.0
2025-06-18,1.174,359390000.5,2.93,1.54,0.51,,,,,0.0
2025-06-19,1.174,420494912.8,3.4,1.62,0.0,,,,,0.0
2025-06-20,1.165,319207938.6,2.6,1.19,-0.77,,,,,0.0
2025-06-23,1.179,585464733.4,4.74,2.4,1.2,,,,,0.0
2025-06-24,1.2,621031608.7,4.95,1.87,1.78,,,,,0.0
2025-06-25,1.22,871619214.068,6.87,2.17,1.67,,,,,0.0
2025-06-26,1.21,627026617.991,4.9,1.97,-0.82,,,,,0.0
2025-06-27,1.214,610632739.0,4.78,1.65,0.33,,,,,0.0
2025-06-30,1.23,653879529.7,5.08,1.4,1.32,,,,,0.0
2025-07-01,1.22,472360587.5,3.68,1.38,-0.81,,,,,0.0
2025-07-02,1.196,502274481.717,3.99,1.97,-1.97,,,,,0.0
2025-07-03,1.2,310715805.0,2.47,0.84,0.33,,,,,0.0
2025-07-04,1.197,592328256.4,4.71,2.42,-0.25,,,,,0.0
2025-07-07,1.193,221001739.4,1.76,0.84,-0.33,,,,,0.0
2025-07-08,1.209,450898212.108,3.57,1.34,1.34,,,,,0.0
2025-07-09,1.198,342726548.482,2.71,1.32,-0.91,,,,,0.0
2025-07-10,1.194,349779967.058,2.79,0.92,-0.33,,,,,0.0
2025-07-11,1.212,701676969.09,5.54,2.26,1.51,,,,,0.0
2025-07-14,1.206,348086461.472,2.74,0.91,-0.5,,,,,0.0
2025-07-15,1.202,571178370.097,4.53,1.16,-0.33,,,,,0.0
2025-07-16,1.208,648307848.676,5.09,2.0,0.5,,,,,0.0
2025-07-17,1.217,667859953.377,5.27,1.57,0.75,,,,,0.0
2025-07-18,1.222,668453608.751,5.21,1.48,0.41,,,,,0.0
2025-07-21,1.222,573769659.402,4.48,0.65,0.0,,,,,0.0
2025-07-22,1.225,648785781.3,5.05,1.23,0.25,,,,,0.0
2025-07-23,1.234,1026604498.332,7.94,1.8,0.73,,,,,0.0
2025-07-24,1.251,772163644.035,5.91,1.54,1.38,,,,,0.0
2025-07-25,1.278,1124292697.22,8.51,3.44,2.16,,,,,0.0
2025-07-28,1.278,726482230.259,5.43,1.17,0.0,,,,,0.0
2025-07-29,1.293,623797256.456,4.62,1.88,1.17,,,,,0.0
2025-07-30,1.282,680048784.498,5.03,2.4,-0.85,,,,,0.0
2025-07-31,1.264,866651038.383,6.46,2.65,-1.4,,,,,0.0
2025-08-01,1.25,644667433.906,4.88,2.77,-1.11,,,,,0.0
2025-08-04,1.262,418606835.099,3.17,1.76,0.96,,,,,0.0
2025-08-05,1.266,383198125.734,2.89,0.87,0.32,,,,,0.0
2025-08-06,1.275,435663604.487,3.28,1.5,0.71,,,,,0.0
2025-08-07,1.278,721884543.205,5.37,2.12,0.24,,,,,0.0
2025-08-08,1.256,629921689.111,4.76,1.25,-1.72,,,,,0.0
2025-08-11,1.263,414997465.125,3.13,1.11,0.56,,,,,0.0
2025-08-12,1.298,1261544407.915,9.33,4.28,2.77,,,,,0.0
2025-08-13,1.307,818876620.87,5.99,1.23,0.69,,,,,0.0
2025-08-14,1.33,1714568587.818,12.19,4.67,1.76,,,,,0.0
2025-08-15,1.348,1052356973.837,7.51,2.71,1.35,,,,,0.0
2025-08-18,1.371,1093450711.616,7.62,3.04,1.71,,,,,0.0
2025-08-19,1.347,786325981.263,5.5,2.26,-1.75,,,,,0.0
2025-08-20,1.399,1081655088.886,7.52,4.75,3.86,,,,,0.0
2025-08-21,1.403,1159574833.031,7.81,2.64,0.29,,,,,0.0
2025-08-22,1.543,2256497439.125,14.4,9.34,9.98,,,,,0.0
2025-08-25,1.592,2286123900.609,13.71,6.16,3.18,,,,,0.0
2025-08-26,1.576,1310044110.027,7.93,3.14,-1.01,,,,,0.0
2025-08-27,1.58,1628847998.922,9.63,4.63,0.25,,,,,0.0
2025-08-28,1.699,2305775761.756,13.44,7.53,7.53,,,,,0.0
2025-08-29,1.655,1749757698.308,10.16,2.59,-2.59,,,,,0.0
2025-09-01,1.681,1263278233.669,7.21,4.17,1.57,,,,,0.0
2025-09-02,1.634,1245230408.974,7.17,4.76,-2.8,,,,,0.0
2025-09-03,1.592,1031241029.335,6.12,3.18,-2.57,,,,,0.0
2025-09-04,1.475,1554077344.34,9.84,8.92,-7.35,,,,,0.0
2025-09-05,1.528,1581256936.104,10.11,5.63,3.59,,,,,0.0
2025-09-08,1.528,985411484.205,6.17,2.55,0.0,,,,,0.0
2025-09-09,1.497,782366928.657,4.95,2.75,-2.03,,,,,0.0
2025-09-10,1.524,772800642.356,4.83,2.81,1.8,,,,,0.0
2025-09-11,1.623,1324443430.822,7.95,8.01,6.5,,,,,0.0
2025-09-12,1.647,1440456947.933,8.33,4.0,1.48,,,,,0.0
2025-09-15,1.658,1259110016.477,7.19,3.58,0.67,,,,,0.0
2025-09-16,1.68,1120809655.474,6.35,2.35,1.33,,,,,0.0
2025-09-17,1.697,952548834.783,5.38,3.93,1.01,,,,,0.0
2025-09-18,1.734,1821099395.223,9.92,6.84,2.18,,,,,0.0
2025-09-19,1.703,1292973933.892,7.11,3.52,-1.79,,,,,0.0
2025-09-22,1.77,1340720153.215,7.32,6.34,3.93,,,,,0.0
2025-09-23,1.767,1476103741.843,8.04,3.9,-0.17,,,,,0.0
2025-09-24,1.852,2002768598.007,10.48,7.24,4.81,,,,,0.0
2025-09-25,1.86,1037470345.756,5.33,3.24,0.43,,,,,0.0
2025-09-26,1.837,1076311699.823,5.51,2.8,-1.24,,,,,0.0
2025-09-29,1.858,1091116735.911,5.67,3.27,1.14,,,,,0.0
2025-09-30,1.893,938314129.624,4.72,2.21,1.88,,,,,0.0
2025-10-09,1.943,1625995320.028,7.9,4.81,2.64,,,,,0.0
2025-10-10,1.829,1688964042.36,8.65,5.15,-5.87,,,,,0.0
2025-10-13,1.852,1930848429.849,10.08,5.63,1.26,,,,,0.0
2025-10-14,1.748,1816575979.858,9.65,7.51,-5.62,,,,,0.0
2025-10-15,1.778,1367319015.33,7.47,3.78,1.72,,,,,0.0
2025-10-16,1.768,772284280.307,4.14,2.87,-0.56,,,,,0.0
2025-10-17,1.703,972692862.445,5.37,3.62,-3.68,,,,,0.0
2025-10-20,1.72,1024236309.581,5.64,3.11,1.0,,,,,0.0
2025-10-21,1.773,1044204409.216,5.69,3.6,3.08,,,,,0.0
2025-10-22,1.769,865074864.662,4.69,3.67,-0.23,,,,,0.0
2025-10-23,1.758,761652413.0,4.17,2.09,-0.62,,,,,0.0
2025-10-24,1.843,1361864938.09,7.16,4.49,4.84,,,,,0.0
2025-10-27,1.894,1673270811.602,8.5,2.88,2.77,,,,,0.0
2025-10-28,1.877,1516659944.529,7.66,2.53,-0.9,,,,,0.0
2025-10-29,1.881,1228369149.358,6.25,2.82,0.21,,,,,0.0
2025-10-30,1.839,950428183.394,4.87,2.45,-2.23,,,,,0.0
2025-10-31,1.765,1457904327.979,7.77,3.75,-4.02,,,,,0.0
2025-11-03,1.744,1357685402.636,7.46,2.95,-1.19,,,,,0.0
2025-11-04,1.739,1189115727.023,6.47,2.35,-0.29,,,,,0.0
2025-11-05,1.726,1125001054.965,6.28,2.53,-0.75,,,,,0.0
2025-11-06,1.795,1192746703.197,6.41,3.19,4.0,,,,,0.0
2025-11-07,1.77,680439566.607,3.65,1.62,-1.39,,,,,0.0
2025-11-10,1.76,672716453.277,3.64,3.33,-0.56,,,,,0.0
2025-11-11,1.729,673470199.364,3.67,3.24,-1.76,,,,,0.0
2025-11-12,1.721,769041292.587,4.28,2.26,-0.46,,,,,0.0
2025-11-13,1.748,731205048.265,4.02,2.38,1.57,,,,,0.0
2025-11-14,1.686,964408039.216,5.39,2.23,-3.55,,,,,0.0
2025-11-17,1.673,670591481.965,3.79,2.91,-0.77,,,,,0.0
2025-11-18,1.687,844254664.855,4.75,2.93,0.84,,,,,0.0
2025-11-19,1.675,656789331.02,3.72,1.9,-0.71,,,,,0.0
2025-11-20,1.653,564930848.9,3.23,3.22,-1.31,,,,,0.0
2025-11-21,1.585,846489811.932,5.04,2.66,-4.11,,,,,0.0
2025-11-24,1.594,683835724.983,4.11,3.03,0.57,,,,,0.0
2025-11-25,1.608,810780900.717,4.79,2.07,0.88,,,,,0.0
2025-11-26,1.633,683161537.374,4.0,3.42,1.55,,,,,0.0
2025-11-27,1.639,856262213.433,4.9,3.61,0.37,,,,,0.0
2025-11-28,1.657,617951652.106,3.58,2.38,1.1,,,,,0.0
2025-12-01,1.687,615561885.1,3.52,3.02,1.81,,,,,0.0
2025-12-02,1.66,499897865.087,2.85,2.02,-1.6,,,,,0.0
2025-12-03,1.649,403709108.513,2.32,1.87,-0.66,,,,,0.0
2025-12-04,1.685,616808635.261,3.53,3.4,2.18,,,,,0.0
2025-12-05,1.681,581491740.668,3.31,2.08,-0.24,,,,,0.0
2025-12-08,1.72,854683214.647,4.76,3.39,2.32,,,,,0.0
2025-12-09,1.72,762126532.678,4.22,2.09,0.0,,,,,0.0
2025-12-10,1.719,643885170.5,3.6,2.5,-0.06,,,,,0.0
2025-12-11,1.688,530743492.05,2.97,2.21,-1.8,,,,,0.0
2025-12-12,1.709,717709729.602,4.03,2.96,1.24,,,,,0.0
2025-12-15,1.669,549634779.873,3.1,2.63,-2.34,,,,,0.0
2025-12-16,1.637,581062215.1,3.36,2.7,-1.92,,,,,0.0
2025-12-17,1.679,530681154.5,3.05,3.24,2.57,,,,,0.0
2025-12-18,1.663,442924944.063,2.53,1.19,-0.95,,,,,0.0
2025-12-19,1.665,478054036.66,2.72,1.5,0.12,,,,,0.0
2025-12-22,1.714,658660935.585,3.69,3.06,2.94,,,,,0.0
2025-12-23,1.726,875748440.6,4.83,1.75,0.7,,,,,0.0
2025-12-24,1.749,1085578627.06,5.96,1.74,1.33,,,,,0.0
2025-12-25,1.743,815073059.844,4.45,1.43,-0.34,,,,,0.0
2025-12-26,1.733,625751526.8,3.43,1.89,-0.57,,,,,0.0
2025-12-29,1.735,980460033.35,5.37,1.9,0.12,,,,,0.0
2025-12-30,1.756,667787509.837,3.63,2.07,1.21,,,,,0.0
2025-12-31,1.732,625892665.7,3.42,2.62,-1.37,,,,,0.0
2026-01-05,1.81,1091254870.13,5.81,3.46,4.5,,,,,0.0
2026-01-06,1.852,1268294030.476,6.58,3.54,2.32,,,,,0.0
2026-01-07,1.889,1422392571.839,7.2,2.16,2.0,,,,,0.0
2026-01-08,1.894,1421635952.045,7.12,3.12,0.26,,,,,0.0
2026-01-09,1.902,1130727817.417,5.7,2.59,0.42,,,,,0.0
2026-01-12,1.937,946931372.971,4.68,2.1,1.84,,,,,0.0
2026-01-13,1.872,1041650970.838,5.23,4.34,-3.36,,,,,0.0
2026-01-14,1.9,1166401297.341,5.83,3.15,1.5,,,,,0.0
2026-01-15,1.922,844901975.336,4.24,2.79,1.16,,,,,0.0
2026-01-16,1.987,1122929794.311,5.45,3.17,3.38,,,,,0.0
2026-01-19,1.98,1002568531.007,4.81,1.51,-0.35,,,,,0.0
2026-01-20,1.964,935484253.219,4.51,3.28,-0.81,,,,,0.0
2026-01-21,2.057,1212398210.197,5.66,5.7,4.74,,,,,0.0
2026-01-22,2.045,1282080279.603,5.93,4.42,-0.58,,,,,0.0
2026-01-23,2.043,1157948262.152,5.44,2.49,-0.1,,,,,0.0
2026-01-26,2.002,933184349.049,4.42,3.23,-2.01,,,,,0.0
2026-01-27,2.033,1058585486.73,5.02,4.05,1.55,,,,,0.0
2026-01-28,2.068,1291904109.288,5.96,2.75,1.72,,,,,0.0
2026-01-29,1.985,1384338207.09,6.54,4.16,-4.01,,,,,0.0
2026-01-30,2.01,1407443264.63,6.73,4.33,1.26,,,,,0.0
2026-02-02,1.911,1208645846.877,5.94,4.18,-4.93,,,,,0.0
2026-02-03,1.936,855326169.695,4.23,3.45,1.31,,,,,0.0
2026-02-04,1.898,795596423.4,4.01,1.81,-1.96,,,,,0.0
2026-02-05,1.87,1078338453.29,5.54,1.95,-1.48,,,,,0.0
2026-02-06,1.85,740608636.428,3.81,2.35,-1.07,,,,,0.0
2026-02-09,1.915,729080987.114,3.66,2.05,3.51,,,,,0.0
2026-02-10,1.927,630915865.789,3.11,1.83,0.63,,,,,0.0
2026-02-11,1.9,509696915.5,2.55,1.3,-1.4,,,,,0.0
2026-02-12,1.933,631360439.815,3.14,2.0,1.74,,,,,0.0
2026-02-13,1.936,731468950.584,3.58,2.28,0.16,,,,,0.0
2026-02-24,1.943,648342724.248,3.18,2.89,0.36,,,,,0.0
2026-02-25,1.95,670937147.002,3.3,2.57,0.36,,,,,0.0
2026-02-26,1.977,697171641.006,3.39,3.03,1.38,,,,,0.0
2026-02-27,1.962,839243686.2,4.11,2.23,-0.76,,,,,0.0
2026-03-02,1.932,655193730.602,3.22,2.24,-1.53,,,,,0.0
2026-03-03,1.828,1118093276.7,5.68,6.21,-5.38,,,,,0.0
2026-03-04,1.816,676002132.217,3.52,3.17,-0.66,,,,,0.0
2026-03-05,1.855,673495394.867,3.45,1.98,2.15,,,,,0.0
2026-03-06,1.853,518011243.405,2.66,1.51,-0.11,,,,,0.0
2026-03-09,1.81,973954723.738,5.22,3.56,-2.32,,,,,0.0
2026-03-10,1.854,672847994.0,3.47,1.6,2.43,,,,,0.0
2026-03-11,1.834,501437693.598,2.59,1.94,-1.08,,,,,0.0
2026-03-12,1.813,579684086.0,3.03,3.16,-1.15,,,,,0.0
2026-03-13,1.8,643805252.397,3.4,2.32,-0.72,,,,,0.0
2026-03-16,1.832,952697881.464,5.05,4.0,1.78,,,,,0.0
2026-03-17,1.782,605463643.181,3.19,3.11,-2.73,,,,,0.0
2026-03-18,1.818,672725481.132,3.56,2.13,2.02,,,,,0.0
2026-03-19,1.774,695344834.526,3.73,1.54,-2.42,,,,,0.0
2026-03-20,1.746,634192511.297,3.41,2.37,-1.58,,,,,0.0
