date,close
2021-07-30,4.3676
2021-08-02,4.2634
2021-08-03,4.0987
2021-08-04,4.2869
2021-08-05,4.2608
2021-08-06,4.212
2021-08-09,4.1106
2021-08-10,4.0414
2021-08-11,4.0814
2021-08-12,4.1095
2021-08-13,3.9987
2021-08-16,4.0146
2021-08-17,3.8616
2021-08-18,3.8864
2021-08-19,4.0185
2021-08-20,4.0077
2021-08-23,4.0706
2021-08-24,4.1508
2021-08-25,4.193
2021-08-26,4.0324
2021-08-27,4.0896
2021-08-30,4.0124
2021-08-31,3.9414
2021-09-01,3.9099
2021-09-02,3.8342
2021-09-03,3.813
2021-09-06,3.8992
2021-09-07,3.9248
2021-09-08,3.8858
2021-09-09,3.8899
2021-09-10,4.022
2021-09-13,3.8717
2021-09-14,3.9345
2021-09-15,3.8853
2021-09-16,3.7409
2021-09-17,3.7529
2021-09-22,3.7894
2021-09-23,3.8164
2021-09-24,3.8125
2021-09-27,3.8057
2021-09-28,3.8277
2021-09-29,3.7587
2021-09-30,3.8535
2021-10-08,3.7951
2021-10-11,3.7376
2021-10-12,3.6248
2021-10-13,3.7152
2021-10-14,3.7057
2021-10-15,3.8818
2021-10-18,3.9171
2021-10-19,3.9175
2021-10-20,3.9189
2021-10-21,3.8785
2021-10-22,3.9272
2021-10-25,4.0311
2021-10-26,4.0324
2021-10-27,4.0546
2021-10-28,4.0195
2021-10-29,4.0868
2021-11-01,4.0896
2021-11-02,4.1694
2021-11-03,4.1184
2021-11-04,4.1406
2021-11-05,4.1221
2021-11-08,4.1716
2021-11-09,4.2468
2021-11-10,4.2444
2021-11-11,4.349
2021-11-12,4.3372
2021-11-15,4.1878
2021-11-16,4.1328
2021-11-17,4.1942
2021-11-18,4.1864
2021-11-19,4.201
2021-11-22,4.3807
2021-11-23,4.3042
2021-11-24,4.2705
2021-11-25,4.2897
2021-11-26,4.2635
2021-11-29,4.3387
2021-11-30,4.3239
2021-12-01,4.2773
2021-12-02,4.2636
2021-12-03,4.2781
2021-12-06,4.1389
2021-12-07,3.9859
2021-12-08,4.0713
2021-12-09,4.0375
2021-12-10,4.0613
2021-12-13,4.1045
2021-12-14,4.0862
2021-12-15,4.0563
2021-12-16,4.0695
2021-12-17,3.957
2021-12-20,3.8438
2021-12-21,3.9001
2021-12-22,3.9388
2021-12-23,3.9654
2021-12-24,3.8928
2021-12-27,3.8067
2021-12-28,3.8481
2021-12-29,3.7813
2021-12-30,3.8287
2021-12-31,3.825
2022-01-04,3.6601
2022-01-05,3.514
2022-01-06,3.5041
2022-01-07,3.4452
2022-01-10,3.442
2022-01-11,3.3594
2022-01-12,3.477
2022-01-13,3.4296
2022-01-14,3.5567
2022-01-17,3.6206
2022-01-18,3.6293
2022-01-19,3.5351
2022-01-20,3.4914
2022-01-21,3.4588
2022-01-24,3.5025
2022-01-25,3.4105
2022-01-26,3.4883
2022-01-27,3.3774
2022-01-28,3.3209
2022-02-07,3.3486
2022-02-08,3.1874
2022-02-09,3.2177
2022-02-10,3.1508
2022-02-11,3.0611
2022-02-14,3.0759
2022-02-15,3.2227
2022-02-16,3.186
2022-02-17,3.245
2022-02-18,3.2074
2022-02-21,3.1726
2022-02-22,3.1761
2022-02-23,3.3422
2022-02-24,3.2914
2022-02-25,3.3438
2022-02-28,3.3576
2022-03-01,3.3591
2022-03-02,3.2841
2022-03-03,3.1772
2022-03-04,3.1273
2022-03-07,2.9825
2022-03-08,2.9797
2022-03-09,3.0473
2022-03-10,3.1204
2022-03-11,3.1159
2022-03-14,3.015
2022-03-15,3.0022
2022-03-16,3.1978
2022-03-17,3.1993
2022-03-18,3.1821
2022-03-21,3.2238
2022-03-22,3.168
2022-03-23,3.1661
2022-03-24,3.1088
2022-03-25,3.0489
2022-03-28,3.009
2022-03-29,2.9761
2022-03-30,3.1128
2022-03-31,3.017
2022-04-01,3.0115
2022-04-06,2.8349
2022-04-07,2.768
2022-04-08,2.7638
2022-04-11,2.6264
2022-04-12,2.6235
2022-04-13,2.5512
2022-04-14,2.5802
2022-04-15,2.597
2022-04-18,2.7156
2022-04-19,2.6453
2022-04-20,2.5865
2022-04-21,2.5567
2022-04-22,2.5047
2022-04-25,2.3395
2022-04-26,2.2962
2022-04-27,2.4852
2022-04-28,2.4697
2022-04-29,2.5741
2022-05-05,2.5708
2022-05-06,2.514
2022-05-09,2.4676
2022-05-10,2.5841
2022-05-11,2.6562
2022-05-12,2.6585
2022-05-13,2.6805
2022-05-16,2.641
2022-05-17,2.7396
2022-05-18,2.7393
2022-05-19,2.7789
2022-05-20,2.7648
2022-05-23,2.7717
2022-05-24,2.6706
2022-05-25,2.6538
2022-05-26,2.6467
2022-05-27,2.6507
2022-05-30,2.6885
2022-05-31,2.7275
2022-06-01,2.7439
2022-06-02,2.8683
2022-06-06,2.96
2022-06-07,2.9222
2022-06-08,2.9051
2022-06-09,2.7956
2022-06-10,2.87
2022-06-13,2.8523
2022-06-14,2.8253
2022-06-15,2.8101
2022-06-16,2.8619
2022-06-17,2.9262
2022-06-20,2.9576
2022-06-21,2.926
2022-06-22,2.9436
2022-06-23,3.0811
2022-06-24,3.1108
2022-06-27,3.1129
2022-06-28,3.144
2022-06-29,3.0454
2022-06-30,3.123
2022-07-01,3.1132
2022-07-04,3.1283
2022-07-05,3.1369
2022-07-06,3.2045
2022-07-07,3.3262
2022-07-08,3.2398
2022-07-11,3.2299
2022-07-12,3.1038
2022-07-13,3.1207
2022-07-14,3.2393
2022-07-15,3.2791
2022-07-18,3.2994
2022-07-19,3.2826
2022-07-20,3.2865
2022-07-21,3.2828
2022-07-22,3.2601
2022-07-25,3.2012
2022-07-26,3.2459
2022-07-27,3.2935
2022-07-28,3.3121
2022-07-29,3.2992
2022-08-01,3.3638
2022-08-02,3.3863
2022-08-03,3.3323
2022-08-04,3.3365
2022-08-05,3.4036
2022-08-08,3.409
2022-08-09,3.4274
2022-08-10,3.398
2022-08-11,3.3882
2022-08-12,3.2966
2022-08-15,3.3576
2022-08-16,3.3777
2022-08-17,3.3945
2022-08-18,3.5079
2022-08-19,3.3943
2022-08-22,3.4293
2022-08-23,3.464
2022-08-24,3.327
2022-08-25,3.2506
2022-08-26,3.2165
2022-08-29,3.3508
2022-08-30,3.3181
2022-08-31,3.165
2022-09-01,3.1431
2022-09-02,3.1677
2022-09-05,3.2343
2022-09-06,3.3302
2022-09-07,3.4494
2022-09-08,3.4489
2022-09-09,3.3686
2022-09-13,3.374
2022-09-14,3.3675
2022-09-15,3.1564
2022-09-16,3.1611
2022-09-19,3.1527
2022-09-20,3.2157
2022-09-21,3.1508
2022-09-22,3.2147
2022-09-23,3.1423
2022-09-26,3.2347
2022-09-27,3.2831
2022-09-28,3.2026
2022-09-29,3.2343
2022-09-30,3.1016
2022-10-10,2.9066
2022-10-11,2.8782
2022-10-12,2.9844
2022-10-13,2.9724
2022-10-14,2.9453
2022-10-17,2.9275
2022-10-18,2.9439
2022-10-19,2.9296
2022-10-20,2.9769
2022-10-21,2.9803
2022-10-24,3.0016
2022-10-25,3.0455
2022-10-26,3.0564
2022-10-27,2.9602
2022-10-28,2.9122
2022-10-31,2.8986
2022-11-01,2.9151
2022-11-02,2.9607
2022-11-03,3.0791
2022-11-04,3.13
2022-11-07,3.0672
2022-11-08,3.0566
2022-11-09,3.0047
2022-11-10,2.9117
2022-11-11,2.9311
2022-11-14,2.8444
2022-11-15,2.9444
2022-11-16,2.8739
2022-11-17,2.8802
2022-11-18,2.8432
2022-11-21,2.8569
2022-11-22,2.8044
2022-11-23,2.869
2022-11-24,2.8846
2022-11-25,2.8228
2022-11-28,2.8079
2022-11-29,2.7361
2022-11-30,2.7524
2022-12-01,2.7866
2022-12-02,2.822
2022-12-05,2.7525
2022-12-06,2.8168
2022-12-07,2.7869
2022-12-08,2.7725
2022-12-09,2.7871
2022-12-12,2.7836
2022-12-13,2.6929
2022-12-14,2.674
2022-12-15,2.7101
2022-12-16,2.6267
2022-12-19,2.6029
2022-12-20,2.5912
2022-12-21,2.5421
2022-12-22,2.4973
2022-12-23,2.4123
2022-12-26,2.5542
2022-12-27,2.6171
2022-12-28,2.596
2022-12-29,2.5895
2022-12-30,2.5797
2022-12-31,2.5796
2023-01-03,2.6457
2023-01-04,2.538
2023-01-05,2.5895
2023-01-06,2.6255
2023-01-09,2.6277
2023-01-10,2.6546
2023-01-11,2.5876
2023-01-12,2.5858
2023-01-13,2.5434
2023-01-16,2.5721
2023-01-17,2.6375
2023-01-18,2.6347
2023-01-19,2.6557
2023-01-20,2.6411
2023-01-30,2.6698
2023-01-31,2.637
2023-02-01,2.6661
2023-02-02,2.7127
2023-02-03,2.7041
2023-02-06,2.6626
2023-02-07,2.6372
2023-02-08,2.613
2023-02-09,2.6816
2023-02-10,2.6368
2023-02-13,2.6665
2023-02-14,2.6419
2023-02-15,2.6781
2023-02-16,2.6327
2023-02-17,2.5449
2023-02-20,2.5592
2023-02-21,2.5552
2023-02-22,2.5606
2023-02-23,2.5673
2023-02-24,2.5662
2023-02-27,2.5527
2023-02-28,2.5364
2023-03-01,2.5239
2023-03-02,2.4795
2023-03-03,2.5112
2023-03-06,2.5692
2023-03-07,2.5086
2023-03-08,2.5238
2023-03-09,2.5548
2023-03-10,2.5367
2023-03-13,2.5496
2023-03-14,2.5686
2023-03-15,2.519
2023-03-16,2.4555
2023-03-17,2.4804
2023-03-20,2.4732
2023-03-21,2.4669
2023-03-22,2.4385
2023-03-23,2.4698
2023-03-24,2.4588
2023-03-27,2.4578
2023-03-28,2.3992
2023-03-29,2.492
2023-03-30,2.4917
2023-03-31,2.5461
2023-04-03,2.6609
2023-04-04,2.6357
2023-04-06,2.7209
2023-04-07,2.7959
2023-04-10,2.6837
2023-04-11,2.6641
2023-04-12,2.7178
2023-04-13,2.6626
2023-04-14,2.8425
2023-04-17,2.8422
2023-04-18,2.8345
2023-04-19,2.9074
2023-04-20,3.0098
2023-04-21,2.8812
2023-04-24,2.868
2023-04-25,2.8673
2023-04-26,2.7585
2023-04-27,2.7224
2023-04-28,2.8281
2023-05-04,2.7249
2023-05-05,2.656
2023-05-08,2.6565
2023-05-09,2.6382
2023-05-10,2.5579
2023-05-11,2.5384
2023-05-12,2.5246
2023-05-15,2.5634
2023-05-16,2.566
2023-05-17,2.5842
2023-05-18,2.6752
2023-05-19,2.6661
2023-05-22,2.6027
2023-05-23,2.5482
2023-05-24,2.5581
2023-05-25,2.6039
2023-05-26,2.6732
2023-05-29,2.6946
2023-05-30,2.7856
2023-05-31,2.7824
2023-06-01,2.7548
2023-06-02,2.7365
2023-06-05,2.8058
2023-06-06,2.7303
2023-06-07,2.7166
2023-06-08,2.6634
2023-06-09,2.7463
2023-06-12,2.7395
2023-06-13,2.8041
2023-06-14,2.86
2023-06-15,2.8048
2023-06-16,2.9165
2023-06-19,2.9866
2023-06-20,3.038
2023-06-21,2.8803
2023-06-26,2.7638
2023-06-27,2.7428
2023-06-28,2.7425
2023-06-29,2.7523
2023-06-30,2.8004
2023-07-03,2.7636
2023-07-04,2.8
2023-07-05,2.6881
2023-07-06,2.6855
2023-07-07,2.6548
2023-07-10,2.6458
2023-07-11,2.6935
2023-07-12,2.5696
2023-07-13,2.6515
2023-07-14,2.6934
2023-07-17,2.6569
2023-07-18,2.6104
2023-07-19,2.592
2023-07-20,2.4816
2023-07-21,2.4479
2023-07-24,2.4435
2023-07-25,2.4725
2023-07-26,2.4354
2023-07-27,2.3998
2023-07-28,2.3898
2023-07-31,2.4088
2023-08-01,2.4498
2023-08-02,2.476
2023-08-03,2.4655
2023-08-04,2.5343
2023-08-07,2.5414
2023-08-08,2.5059
2023-08-09,2.4239
2023-08-10,2.4273
2023-08-11,2.3815
2023-08-14,2.3843
2023-08-15,2.3365
2023-08-16,2.28
2023-08-17,2.2946
2023-08-18,2.231
2023-08-21,2.227
2023-08-22,2.2945
2023-08-23,2.214
2023-08-24,2.2485
2023-08-25,2.1511
2023-08-28,2.1585
2023-08-29,2.2454
2023-08-30,2.3097
2023-08-31,2.3421
2023-09-01,2.3203
2023-09-04,2.312
2023-09-05,2.2787
2023-09-06,2.3326
2023-09-07,2.2445
2023-09-08,2.2443
2023-09-11,2.2683
2023-09-12,2.2621
2023-09-13,2.2228
2023-09-14,2.1766
2023-09-15,2.1493
2023-09-18,2.111
2023-09-19,2.0923
2023-09-20,2.0765
2023-09-21,2.0715
2023-09-22,2.1739
2023-09-25,2.167
2023-09-26,2.1886
2023-09-27,2.1825
2023-09-28,2.2494
2023-10-09,2.2271
2023-10-10,2.2083
2023-10-11,2.2266
2023-10-12,2.2415
2023-10-13,2.2104
2023-10-16,2.1754
2023-10-17,2.1887
2023-10-18,2.1648
2023-10-19,2.1356
2023-10-20,2.0792
2023-10-23,2.0499
2023-10-24,2.0927
2023-10-25,2.0494
2023-10-26,2.0622
2023-10-27,2.0644
2023-10-30,2.0956
2023-10-31,2.078
2023-11-01,2.0525
2023-11-02,2.0069
2023-11-03,2.0491
2023-11-06,2.0718
2023-11-07,2.1102
2023-11-08,2.153
2023-11-09,2.1292
2023-11-10,2.1303
2023-11-13,2.1596
2023-11-14,2.1786
2023-11-15,2.1562
2023-11-16,2.1213
2023-11-17,2.1497
2023-11-20,2.1408
2023-11-21,2.1152
2023-11-22,2.0909
2023-11-23,2.1029
2023-11-24,2.0629
2023-11-27,2.0748
2023-11-28,2.0662
2023-11-29,2.0668
2023-11-30,2.0789
2023-12-01,2.0928
2023-12-04,2.0844
2023-12-05,2.0555
2023-12-06,2.0666
2023-12-07,2.0478
2023-12-08,2.1344
2023-12-11,2.1988
2023-12-12,2.1728
2023-12-13,2.1408
2023-12-14,2.1101
2023-12-15,2.0823
2023-12-18,2.0462
2023-12-19,2.0604
2023-12-20,2.025
2023-12-21,2.042
2023-12-22,1.9812
2023-12-25,1.9784
2023-12-26,1.9371
2023-12-27,1.9623
2023-12-28,1.9782
2023-12-29,2.006
2023-12-31,2.0059
2024-01-02,1.9721
2024-01-03,1.9267
2024-01-04,1.9117
2024-01-05,1.8632
2024-01-08,1.802
2024-01-09,1.8017
2024-01-10,1.7761
2024-01-11,1.8146
2024-01-12,1.7897
2024-01-15,1.7824
2024-01-16,1.7888
2024-01-17,1.7498
2024-01-18,1.8052
2024-01-19,1.7954
2024-01-22,1.7344
2024-01-23,1.7708
2024-01-24,1.7564
2024-01-25,1.8061
2024-01-26,1.7354
2024-01-29,1.6564
2024-01-30,1.5994
2024-01-31,1.5845
2024-02-01,1.6478
2024-02-02,1.6169
2024-02-05,1.6065
2024-02-06,1.732
2024-02-07,1.7481
2024-02-08,1.7827
2024-02-19,1.9378
2024-02-20,1.9486
2024-02-21,1.9118
2024-02-22,1.9486
2024-02-23,1.9447
2024-02-26,1.9524
2024-02-27,2.0662
2024-02-28,1.9597
2024-02-29,2.075
2024-03-01,2.1229
2024-03-04,2.1654
2024-03-05,2.1634
2024-03-06,2.1429
2024-03-07,2.102
2024-03-08,2.1757
2024-03-11,2.1894
2024-03-12,2.1504
2024-03-13,2.1543
2024-03-14,2.1461
2024-03-15,2.189
2024-03-18,2.2554
2024-03-19,2.228
2024-03-20,2.2391
2024-03-21,2.2368
2024-03-22,2.2708
2024-03-25,2.2187
2024-03-26,2.1577
2024-03-27,2.0872
2024-03-28,2.1041
2024-03-29,2.0824
2024-04-01,2.1388
2024-04-02,2.096
2024-04-03,2.0449
2024-04-08,2.0656
2024-04-09,2.0508
2024-04-10,1.987
2024-04-11,1.9913
2024-04-12,2.0469
2024-04-15,2.0687
2024-04-16,2.0229
2024-04-17,2.0772
2024-04-18,2.0592
2024-04-19,1.9998
2024-04-22,1.9502
2024-04-23,1.9623
2024-04-24,2.0318
2024-04-25,2.003
2024-04-26,2.1033
2024-04-29,2.1484
2024-04-30,2.128
2024-05-06,2.1221
2024-05-07,2.0742
2024-05-08,2.046
2024-05-09,2.046
2024-05-10,2.0001
2024-05-13,1.9868
2024-05-14,1.9652
2024-05-15,1.9695
2024-05-16,1.9919
2024-05-17,2.0148
2024-05-20,2.0435
2024-05-21,2.0356
2024-05-22,2.0157
2024-05-23,2.0017
2024-05-24,1.9391
2024-05-27,1.9828
2024-05-28,1.9466
2024-05-29,1.937
2024-05-30,1.9355
2024-05-31,1.9211
2024-06-03,1.9943
2024-06-04,2.0034
2024-06-05,1.9825
2024-06-06,2.0223
2024-06-07,1.9753
2024-06-11,2.0039
2024-06-12,2.0031
2024-06-13,2.0412
2024-06-14,2.1078
2024-06-17,2.1191
2024-06-18,2.143
2024-06-19,2.1324
2024-06-20,2.1328
2024-06-21,2.1269
2024-06-24,2.0707
2024-06-25,1.9908
2024-06-26,2.0367
2024-06-27,1.9928
2024-06-28,1.9981
2024-06-30,1.998
2024-07-01,2.044
2024-07-02,2.0205
2024-07-03,2.0171
2024-07-04,2.0076
2024-07-05,2.0063
2024-07-08,2.0133
2024-07-09,2.1079
2024-07-10,2.1413
2024-07-11,2.1417
2024-07-12,2.1156
2024-07-15,2.1113
2024-07-16,2.1647
2024-07-17,2.0838
2024-07-18,2.0847
2024-07-19,2.0538
2024-07-22,2.0567
2024-07-23,2.0044
2024-07-24,1.9927
2024-07-25,1.9236
2024-07-26,1.9452
2024-07-29,1.9713
2024-07-30,1.9537
2024-07-31,2.0086
2024-08-01,2.0135
2024-08-02,1.9196
2024-08-05,1.8071
2024-08-06,1.8463
2024-08-07,1.8257
2024-08-08,1.821
2024-08-09,1.8485
2024-08-12,1.8539
2024-08-13,1.8703
2024-08-14,1.8442
2024-08-15,1.8432
2024-08-16,1.8754
2024-08-19,1.8714
2024-08-20,1.8519
2024-08-21,1.8664
2024-08-22,1.8551
2024-08-23,1.8226
2024-08-26,1.7976
2024-08-27,1.777
2024-08-28,1.7788
2024-08-29,1.7552
2024-08-30,1.8273
2024-09-02,1.7587
2024-09-03,1.7612
2024-09-04,1.7244
2024-09-05,1.712
2024-09-06,1.6745
2024-09-09,1.6788
2024-09-10,1.7019
2024-09-11,1.7019
2024-09-12,1.6979
2024-09-13,1.7394
2024-09-18,1.7084
2024-09-19,1.6904
2024-09-20,1.6808
2024-09-23,1.6675
2024-09-24,1.773
2024-09-25,1.7678
2024-09-26,1.8312
2024-09-27,1.9315
2024-09-30,2.2006
2024-10-08,2.5381
2024-10-09,2.4314
2024-10-10,2.3484
2024-10-11,2.264
2024-10-14,2.3365
2024-10-15,2.2804
2024-10-16,2.2038
2024-10-17,2.2392
2024-10-18,2.4832
2024-10-21,2.4872
2024-10-22,2.4679
2024-10-23,2.4057
2024-10-24,2.4291
2024-10-25,2.4419
2024-10-28,2.4103
2024-10-29,2.3988
2024-10-30,2.4005
2024-10-31,2.416
2024-11-01,2.3495
2024-11-04,2.3971
2024-11-05,2.4701
2024-11-06,2.4416
2024-11-07,2.4913
2024-11-08,2.5129
2024-11-11,2.5856
2024-11-12,2.5335
2024-11-13,2.5711
2024-11-14,2.4837
2024-11-15,2.3533
2024-11-18,2.3206
2024-11-19,2.3732
2024-11-20,2.3964
2024-11-21,2.4041
2024-11-22,2.3291
2024-11-25,2.2797
2024-11-26,2.2793
2024-11-27,2.3454
2024-11-28,2.3432
2024-11-29,2.3816
2024-12-02,2.414
2024-12-03,2.3569
2024-12-04,2.3339
2024-12-05,2.3511
2024-12-06,2.3637
2024-12-09,2.317
2024-12-10,2.3099
2024-12-11,2.3302
2024-12-12,2.3659
2024-12-13,2.3296
2024-12-16,2.3077
2024-12-17,2.3101
2024-12-18,2.3585
2024-12-19,2.4282
2024-12-20,2.4971
2024-12-23,2.4635
2024-12-24,2.4716
2024-12-25,2.4807
2024-12-26,2.5785
2024-12-27,2.5138
2024-12-30,2.4988
2024-12-31,2.4233
2025-01-02,2.3482
2025-01-03,2.2956
2025-01-06,2.2913
2025-01-07,2.4278
2025-01-08,2.4387
2025-01-09,2.4378
2025-01-10,2.3822
2025-01-13,2.3548
2025-01-14,2.4189
2025-01-15,2.398
2025-01-16,2.3441
2025-01-17,2.3816
2025-01-20,2.4144
2025-01-21,2.4829
2025-01-22,2.5267
2025-01-23,2.4741
2025-01-24,2.5121
2025-01-27,2.4089
2025-02-05,2.2998
2025-02-06,2.3581
2025-02-07,2.3722
2025-02-10,2.3807
2025-02-11,2.3826
2025-02-12,2.4197
2025-02-13,2.3246
2025-02-14,2.323
2025-02-17,2.3937
2025-02-18,2.3365
2025-02-19,2.3983
2025-02-20,2.392
2025-02-21,2.501
2025-02-24,2.4772
2025-02-25,2.4288
2025-02-26,2.4328
2025-02-27,2.3715
2025-02-28,2.2486
2025-03-03,2.1834
2025-03-04,2.2029
2025-03-05,2.2651
2025-03-06,2.3125
2025-03-07,2.2727
2025-03-10,2.2755
2025-03-11,2.2693
2025-03-12,2.2713
2025-03-13,2.2075
2025-03-14,2.2477
2025-03-17,2.2505
2025-03-18,2.2479
2025-03-19,2.2042
2025-03-20,2.1833
2025-03-21,2.1135
2025-03-24,2.1317
2025-03-25,2.0582
2025-03-26,2.0748
2025-03-27,2.0683
2025-03-28,2.0469
2025-03-31,2.0545
2025-04-01,2.0321
2025-04-02,2.045
2025-04-03,1.9924
2025-04-07,1.8126
2025-04-08,1.7569
2025-04-09,1.8045
2025-04-10,1.8383
2025-04-11,1.9215
2025-04-14,1.9304
2025-04-15,1.9396
2025-04-16,1.9338
2025-04-17,1.9477
2025-04-18,1.9239
2025-04-21,1.9583
2025-04-22,1.9351
2025-04-23,1.9685
2025-04-24,1.9558
2025-04-25,1.9342
2025-04-28,1.9404
2025-04-29,1.9529
2025-04-30,1.977
2025-05-06,2.01
2025-05-07,1.9972
2025-05-08,1.9984
2025-05-09,1.9615
2025-05-12,1.9963
2025-05-13,1.9935
2025-05-14,1.9888
2025-05-15,1.9504
2025-05-16,1.9644
2025-05-19,1.9474
2025-05-20,1.9405
2025-05-21,1.9316
2025-05-22,1.9187
2025-05-23,1.8914
2025-05-26,1.9042
2025-05-27,1.8877
2025-05-28,1.9032
2025-05-29,1.927
2025-05-30,1.9016
2025-06-03,1.8953
2025-06-04,1.9099
2025-06-05,1.9881
2025-06-06,1.994
2025-06-09,1.994
2025-06-10,1.9758
2025-06-11,1.9782
2025-06-12,1.9916
2025-06-13,1.9862
2025-06-16,2.0121
2025-06-17,2.0036
2025-06-18,2.0745
2025-06-19,2.0536
2025-06-20,2.029
2025-06-23,2.0156
2025-06-24,2.0244
2025-06-25,2.0617
2025-06-26,2.0781
2025-06-27,2.1179
2025-06-30,2.1733
2025-07-01,2.1736
2025-07-02,2.1179
2025-07-03,2.1553
2025-07-04,2.1786
2025-07-07,2.1489
2025-07-08,2.2434
2025-07-09,2.2287
2025-07-10,2.2209
2025-07-11,2.2165
2025-07-14,2.2137
2025-07-15,2.3748
2025-07-16,2.3519
2025-07-17,2.4867
2025-07-18,2.4532
2025-07-21,2.4491
2025-07-22,2.4425
2025-07-23,2.4434
2025-07-24,2.3982
2025-07-25,2.4098
2025-07-28,2.5414
2025-07-29,2.6868
2025-07-30,2.6542
2025-07-31,2.6669
2025-08-01,2.5945
2025-08-04,2.5633
2025-08-05,2.5819
2025-08-06,2.5922
2025-08-07,2.5709
2025-08-08,2.5812
2025-08-11,2.6573
2025-08-12,2.7449
2025-08-13,2.949
2025-08-14,2.802
2025-08-15,2.845
2025-08-18,2.9628
2025-08-19,2.9963
2025-08-20,2.9911
2025-08-21,2.9189
2025-08-22,3.0457
2025-08-25,3.2668
2025-08-26,3.2029
2025-08-27,3.3189
2025-08-28,3.6953
2025-08-29,3.6695
2025-09-01,3.8574
2025-09-02,3.6258
2025-09-03,3.75
2025-09-04,3.3694
2025-09-05,3.6328
2025-09-08,3.4052
2025-09-09,3.3195
2025-09-10,3.4937
2025-09-11,3.8791
2025-09-12,3.8268
2025-09-15,3.7374
2025-09-16,3.7644
2025-09-17,3.7575
2025-09-18,3.8079
2025-09-19,3.8145
2025-09-22,3.8849
2025-09-23,3.8844
2025-09-24,3.8034
2025-09-25,3.8423
2025-09-26,3.6887
2025-09-29,3.7853
2025-09-30,3.7056
2025-10-09,3.6865
2025-10-10,3.5676
2025-10-13,3.5425
2025-10-14,3.3373
2025-10-15,3.4477
2025-10-16,3.4302
2025-10-17,3.2888
2025-10-20,3.3997
2025-10-21,3.6351
2025-10-22,3.6349
2025-10-23,3.568
2025-10-24,3.805
2025-10-27,4.0337
2025-10-28,4.0767
2025-10-29,4.1885
2025-10-30,4.0489
2025-10-31,3.8034
2025-11-03,3.8313
2025-11-04,3.802
2025-11-05,3.8151
2025-11-06,3.9598
2025-11-07,3.8547
2025-11-10,3.8061
2025-11-11,3.7075
2025-11-12,3.7337
2025-11-13,3.7143
2025-11-14,3.5575
2025-11-17,3.5983
2025-11-18,3.6102
2025-11-19,3.6146
2025-11-20,3.65
2025-11-21,3.4192
2025-11-24,3.388
2025-11-25,3.5585
2025-11-26,3.7062
2025-11-27,3.6524
2025-11-28,3.6414
2025-12-01,3.6756
2025-12-02,3.6495
2025-12-03,3.6392
2025-12-04,3.6492
2025-12-05,3.6927
2025-12-08,3.9245
2025-12-09,4.1274
2025-12-10,4.1052
2025-12-11,3.9738
2025-12-12,4.0586
2025-12-15,3.9077
2025-12-16,3.833
2025-12-17,4.0939
2025-12-18,3.9849
2025-12-19,3.9117
2025-12-22,4.1076
2025-12-23,4.1776
2025-12-24,4.258
2025-12-25,4.2218
2025-12-26,4.15
2025-12-29,4.1905
2025-12-30,4.1579
2025-12-31,4.0635
2026-01-05,4.1339
2026-01-06,4.0748
2026-01-07,4.172
2026-01-08,4.1034
2026-01-09,4.1192
2026-01-12,4.037
2026-01-13,3.918
2026-01-14,4.0208
2026-01-15,4.16
2026-01-16,4.1669
2026-01-19,4.1581
2026-01-20,4.0144
2026-01-21,4.1232
2026-01-22,4.204
2026-01-23,4.0867
2026-01-26,4.0998
2026-01-27,4.2175
2026-01-28,4.2655
2026-01-29,4.1275
2026-01-30,4.2388
2026-02-02,4.106
2026-02-03,4.2221
2026-02-04,4.1294
2026-02-05,3.9585
2026-02-06,3.9063
2026-02-09,4.1836
2026-02-10,4.1366
2026-02-11,4.0405
2026-02-12,4.2573
2026-02-13,4.1161
2026-02-24,4.2667
2026-02-25,4.2201
2026-02-26,4.2914
2026-02-27,4.1841
2026-03-02,4.2944
2026-03-03,4.1942
2026-03-04,4.1478
2026-03-05,4.1404
2026-03-06,4.1082
2026-03-09,3.94
2026-03-10,4.1874
2026-03-11,4.1818
2026-03-12,4.0902
2026-03-13,4.0996
2026-03-16,4.1961
2026-03-17,3.9613
2026-03-18,4.1575
2026-03-19,4.1061
2026-03-20,4.2116
2026-03-23,3.9651
2026-03-24,4.1108
2026-03-25,4.2107
2026-03-26,4.1765
2026-03-27,4.1504
2026-03-30,4.1618
2026-03-31,4.0336
2026-04-01,4.1755
2026-04-02,4.0308
2026-04-03,4.115
2026-04-07,4.1568
2026-04-08,4.5084
2026-04-09,4.5734
2026-04-10,4.6804
2026-04-13,4.751
2026-04-14,4.9576
2026-04-15,4.8518
2026-04-16,4.9366
2026-04-17,5.1467
2026-04-20,5.2139
2026-04-21,5.2374
2026-04-22,5.3922
2026-04-23,5.3297
2026-04-24,5.2498
2026-04-27,5.4165
2026-04-28,5.2978
2026-04-29,5.3902
2026-04-30,5.3854
2026-05-06,5.5084
2026-05-07,5.6292
2026-05-08,5.5813
2026-05-11,5.7656
2026-05-12,5.8266
2026-05-13,6.0305
2026-05-14,5.7677
2026-05-15,5.696
2026-05-18,5.7545
2026-05-19,5.7784
2026-05-20,5.8279
2026-05-21,5.8074
2026-05-22,6.3095
2026-05-25,6.5263
2026-05-26,6.6735
2026-05-27,6.5859
2026-05-28,6.8165
2026-05-29,6.8508
2026-06-01,6.5563
2026-06-02,6.8241
2026-06-03,6.783
2026-06-04,7.0554
2026-06-05,6.7781
